Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,980023,-,-,-,33.89,-83.9,-5,290,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),
2019,5,28,14,30,116,891,898,116,891,898,0,16.900000000000002,28.580000000000002,0,0.13,0.8,2.2,246,40.47,32,977,54.5643,42.9395,N/A
2019,5,28,15,0,112,877,834,112,877,834,0,17,34.59,0,0.13,0.8,2.2,248,40.84,31.900000000000002,977,50.1880,39.4713,N/A
2019,5,28,15,30,107,859,758,107,859,758,0,17,40.74,0,0.13,0.7000000000000001,2.2,249,41.53,31.6,977,45.0239,35.3790,N/A
2019,5,28,16,0,100,837,671,100,837,671,0,17.5,46.95,0,0.13,0.7000000000000001,2.2,250,43.82,31.3,976,39.1714,30.7421,N/A
2019,5,28,16,30,93,805,576,93,805,576,0,17.5,53.17,0,0.13,0.7000000000000001,2.2,250,45.59,30.6,976,32.8613,25.7437,N/A
2019,5,28,17,0,86,764,475,86,764,475,0,18.900000000000002,59.36,0,0.13,0.7000000000000001,2.2,250,51.7,29.900000000000002,976,26.2843,20.5361,N/A
2019,5,28,17,30,77,706,370,77,706,370,0,18.900000000000002,65.51,0,0.13,0.6000000000000001,2.2,249,56.03,28.5,976,19.6601,15.2963,N/A
2019,5,28,18,0,67,627,265,67,627,265,0,21,71.58,0,0.13,0.6000000000000001,2.2,248,68.96000000000001,27.200000000000003,976,13.3722,10.3335,N/A
2019,5,28,18,30,54,511,164,54,511,164,0,21,77.54,0,0.13,0.6000000000000001,2.2,248,68.96000000000001,27.200000000000003,976,7.8676,6.0181,N/A
2019,5,28,19,0,36,336,75,36,336,75,0,20,83.34,0,0.13,0.5,2.2,244,81.34,23.400000000000002,976,0.0000,0.0000,N/A
2019,5,28,19,30,11,87,13,11,87,13,0,20,88.81,0,0.13,0.5,2.2,244,84.94,22.700000000000003,977,0.0000,0.0000,N/A
2019,5,28,20,0,0,0,0,0,0,0,0,18.900000000000002,94.67,0,0.13,0.5,2.2,244,82.42,22,977,0.0000,0.0000,N/A
2019,5,28,20,30,0,0,0,0,0,0,0,18.900000000000002,99.94,0,0.13,0.6000000000000001,2.2,246,83.93,21.700000000000003,977,0.0000,0.0000,N/A
2019,5,28,21,0,0,0,0,0,0,0,0,18.6,104.9,0,0.13,0.6000000000000001,2.2,247,83.99,21.400000000000002,977,0.0000,0.0000,N/A
2019,5,28,21,30,0,0,0,0,0,0,0,18.6,109.51,0,0.13,0.6000000000000001,2.2,250,85.11,21.200000000000003,978,0.0000,0.0000,N/A
2019,5,28,22,0,0,0,0,0,0,0,0,18.6,113.67,0,0.13,0.6000000000000001,2.2,254,86.06,21,978,0.0000,0.0000,N/A
2019,5,28,22,30,0,0,0,0,0,0,0,18.6,117.29,0,0.13,0.6000000000000001,2.1,258,87.12,20.8,978,0.0000,0.0000,N/A
2019,5,28,23,0,0,0,0,0,0,0,0,18.7,120.29,0,0.13,0.6000000000000001,2.1,263,88.7,20.6,978,0.0000,0.0000,N/A
2019,5,28,23,30,0,0,0,0,0,0,0,18.7,122.55,0,0.13,0.5,2.1,268,90.35000000000001,20.3,978,0.0000,0.0000,N/A
2019,5,29,0,0,0,0,0,0,0,0,0,18.6,123.98,0,0.13,0.5,2.1,273,91.24,20.1,978,0.0000,0.0000,N/A
2019,5,29,0,30,0,0,0,0,0,0,0,18.6,124.53,0,0.13,0.5,2.1,277,92.94,19.8,978,0.0000,0.0000,N/A
2019,5,29,1,0,0,0,0,0,0,0,0,18.5,124.16,0,0.13,0.5,2.1,282,93.4,19.6,978,0.0000,0.0000,N/A
2019,5,29,1,30,0,0,0,0,0,0,0,18.5,122.89,0,0.13,0.5,2.1,285,93.98,19.5,978,0.0000,0.0000,N/A
2019,5,29,2,0,0,0,0,0,0,0,0,18.400000000000002,120.78,0,0.13,0.5,2.2,288,94.46000000000001,19.3,978,0.0000,0.0000,N/A
2019,5,29,2,30,0,0,0,0,0,0,0,18.400000000000002,117.92,0,0.13,0.4,2.2,288,94.46000000000001,19.3,978,0.0000,0.0000,N/A
2019,5,29,3,0,0,0,0,0,0,0,0,18.400000000000002,114.41,0,0.13,0.4,2.3000000000000003,287,95.35000000000001,19.200000000000003,978,0.0000,0.0000,N/A
2019,5,29,3,30,0,0,0,0,0,0,0,18.400000000000002,110.34,0,0.13,0.4,2.3000000000000003,283,95.95,19.1,978,0.0000,0.0000,N/A
2019,5,29,4,0,0,0,0,0,0,0,0,18.400000000000002,105.82000000000001,0,0.13,0.4,2.4000000000000004,279,96.46000000000001,19,978,0.0000,0.0000,N/A
2019,5,29,4,30,0,0,0,0,0,0,0,18.400000000000002,100.91,0,0.13,0.4,2.4000000000000004,275,97.06,18.900000000000002,978,0.0000,0.0000,N/A
2019,5,29,5,0,0,0,0,0,0,0,7,18.400000000000002,95.7,0,0.13,0.4,2.4000000000000004,270,97.77,18.8,978,0.0000,0.0000,N/A
2019,5,29,5,30,7,37,7,7,37,7,0,18.400000000000002,89.75,0,0.13,0.5,2.4000000000000004,269,91.89,19.8,978,0.0000,0.0000,N/A
2019,5,29,6,0,35,234,58,35,234,58,0,19.5,84.43,0,0.13,0.5,2.3000000000000003,269,92.48,20.8,979,0.0000,0.0000,N/A
2019,5,29,6,30,60,414,141,60,414,141,0,19.5,78.67,0,0.13,0.5,2.3000000000000003,271,87.53,21.700000000000003,979,6.7299,5.1378,N/A
2019,5,29,7,0,78,539,238,78,539,238,0,20,72.73,0,0.13,0.5,2.3000000000000003,273,85.11,22.6,979,11.8819,9.1661,N/A
2019,5,29,7,30,90,636,342,90,636,342,0,20,66.68,0,0.13,0.4,2.3000000000000003,274,78.23,24,979,18.0080,13.9960,N/A
2019,5,29,8,0,99,710,448,99,710,448,0,20.900000000000002,60.550000000000004,0,0.13,0.4,2.3000000000000003,276,75.93,25.5,979,24.6182,19.2216,N/A
2019,5,29,8,30,106,762,550,106,762,550,0,20.900000000000002,54.36,0,0.13,0.6000000000000001,2.3000000000000003,277,69.52,27,979,31.2153,24.4436,N/A
2019,5,29,9,0,111,801,646,111,801,646,0,20.400000000000002,48.14,0,0.13,0.7000000000000001,2.4000000000000004,278,61.550000000000004,28.5,979,37.5648,29.4726,N/A
2019,5,29,9,30,117,829,734,117,829,734,0,20.400000000000002,41.92,0,0.13,0.7000000000000001,2.4000000000000004,278,58.77,29.3,979,43.4706,34.1514,N/A
2019,5,29,10,0,123,848,811,123,848,811,0,19.1,35.75,0,0.13,0.8,2.5,277,51.68,30.1,979,48.6971,38.2932,N/A
2019,5,29,10,30,127,862,876,127,862,876,0,19.1,29.69,0,0.13,0.8,2.5,276,50.230000000000004,30.6,979,53.1431,41.8169,N/A
2019,5,29,11,0,131,871,928,131,871,928,0,18.2,23.86,0,0.13,0.8,2.6,275,46.03,31.200000000000003,979,56.7188,44.6511,N/A
2019,5,29,11,30,135,876,966,135,876,966,0,18.2,18.52,0,0.13,0.8,2.7,272,44.95,31.6,978,59.3422,46.7306,N/A
2019,5,29,12,0,140,876,989,140,876,989,0,18.1,14.25,0,0.13,0.8,2.8000000000000003,270,43.51,32,978,60.9387,47.9964,N/A
2019,5,29,12,30,137,880,997,137,880,997,0,18.1,12.27,0,0.13,0.7000000000000001,2.9000000000000004,268,42.79,32.300000000000004,978,61.4997,48.4414,N/A
2019,5,29,13,0,134,882,991,134,882,991,0,18.2,13.61,0,0.13,0.7000000000000001,2.9000000000000004,266,42.63,32.5,978,61.0850,48.1127,N/A
2019,5,29,13,30,136,874,969,136,874,969,0,18.2,17.52,0,0.13,0.7000000000000001,3,264,42.35,32.6,977,59.5733,46.9148,N/A
2019,5,29,14,0,135,863,931,135,863,931,0,18.400000000000002,22.71,0,0.13,0.7000000000000001,3,262,42.71,32.7,977,56.9719,44.8537,N/A
2019,5,29,14,30,133,849,879,133,849,879,0,18.400000000000002,28.47,0,0.13,0.6000000000000001,3.1,260,42.95,32.6,977,53.4180,42.0378,N/A
2019,5,29,15,0,129,831,814,129,831,814,0,18.7,34.49,0,0.13,0.6000000000000001,3.1,258,44.04,32.5,976,48.9935,38.5322,N/A
2019,5,29,15,30,126,808,739,126,808,739,0,18.7,40.65,0,0.13,0.5,3.1,255,44.78,32.2,976,43.9049,34.5002,N/A
2019,5,29,16,0,121,778,653,121,778,653,0,19.400000000000002,46.85,0,0.13,0.5,3.1,253,47.63,31.900000000000002,976,38.1328,29.9276,N/A
2019,5,29,16,30,114,742,560,114,742,560,0,19.400000000000002,53.07,0,0.13,0.5,3.1,251,48.72,31.5,976,31.9621,25.0401,N/A
2019,5,29,17,0,104,696,460,104,696,460,0,20.700000000000003,59.26,0,0.13,0.5,3.1,249,54.15,31.1,976,25.4687,19.9000,N/A
2019,5,29,17,30,93,637,358,93,637,358,0,20.700000000000003,65.41,0,0.13,0.5,3.1,248,57.980000000000004,29.900000000000002,976,19.0368,14.8126,N/A
2019,5,29,18,0,77,536,247,79,557,256,0,22.400000000000002,71.47,0,0.13,0.5,3.1,246,68.77,28.700000000000003,976,12.4766,9.6429,N/A
2019,5,29,18,30,62,439,158,62,439,158,0,22.400000000000002,77.43,0,0.13,0.5,3.1,246,68.77,28.700000000000003,976,7.5847,5.8028,N/A
2019,5,29,19,0,41,275,73,41,275,73,0,22.3,83.24,0,0.13,0.6000000000000001,3,251,83.05,25.400000000000002,976,0.0000,0.0000,N/A
2019,5,29,19,30,12,67,14,12,67,14,0,22.3,88.71000000000001,0,0.13,0.6000000000000001,2.9000000000000004,253,86.66,24.700000000000003,977,0.0000,0.0000,N/A
2019,5,29,20,0,0,0,0,0,0,0,0,21.1,94.55,0,0.13,0.6000000000000001,2.9000000000000004,255,84.14,23.900000000000002,977,0.0000,0.0000,N/A
2019,5,29,20,30,0,0,0,0,0,0,0,21.1,99.81,0,0.13,0.6000000000000001,2.9000000000000004,258,86.18,23.5,977,0.0000,0.0000,N/A
2019,5,29,21,0,0,0,0,0,0,0,0,20.700000000000003,104.77,0,0.13,0.6000000000000001,2.8000000000000003,261,86.12,23.1,977,0.0000,0.0000,N/A
2019,5,29,21,30,0,0,0,0,0,0,0,20.6,109.37,0,0.13,0.5,2.8000000000000003,267,87.69,22.8,977,0.0000,0.0000,N/A
2019,5,29,22,0,0,0,0,0,0,0,0,20.200000000000003,113.52,0,0.13,0.5,2.8000000000000003,273,87,22.5,977,0.0000,0.0000,N/A
2019,5,29,22,30,0,0,0,0,0,0,7,20.200000000000003,117.14,0,0.13,0.5,2.8000000000000003,279,87.53,22.400000000000002,977,0.0000,0.0000,N/A
2019,5,29,23,0,0,0,0,0,0,0,7,19.700000000000003,120.13,0,0.13,0.5,2.8000000000000003,285,85.48,22.3,976,0.0000,0.0000,N/A
2019,5,29,23,30,0,0,0,0,0,0,7,19.700000000000003,122.39,0,0.13,0.6000000000000001,2.8000000000000003,292,84.45,22.5,976,0.0000,0.0000,N/A
2019,5,30,0,0,0,0,0,0,0,0,7,19.200000000000003,123.82000000000001,0,0.13,0.7000000000000001,2.8000000000000003,299,81.27,22.6,976,0.0000,0.0000,N/A
2019,5,30,0,30,0,0,0,0,0,0,7,19.200000000000003,124.37,0,0.13,0.8,2.8000000000000003,303,81.27,22.6,976,0.0000,0.0000,N/A
2019,5,30,1,0,0,0,0,0,0,0,0,18.7,124.01,0,0.13,0.8,2.8000000000000003,308,78.39,22.700000000000003,976,0.0000,0.0000,N/A
2019,5,30,1,30,0,0,0,0,0,0,7,18.7,122.75,0,0.13,0.8,2.9000000000000004,302,80.31,22.3,976,0.0000,0.0000,N/A
2019,5,30,2,0,0,0,0,0,0,0,7,18.900000000000002,120.65,0,0.13,0.8,2.9000000000000004,296,82.96000000000001,21.900000000000002,977,0.0000,0.0000,N/A
2019,5,30,2,30,0,0,0,0,0,0,3,18.900000000000002,117.8,0,0.13,0.6000000000000001,3,291,85.53,21.400000000000002,977,0.0000,0.0000,N/A
2019,5,30,3,0,0,0,0,0,0,0,3,19.400000000000002,114.3,0,0.13,0.5,3,285,90.81,21,977,0.0000,0.0000,N/A
2019,5,30,3,30,0,0,0,0,0,0,0,19.5,110.24000000000001,0,0.13,0.4,3,284,92.03,20.8,978,0.0000,0.0000,N/A
2019,5,30,4,0,0,0,0,0,0,0,0,19.3,105.73,0,0.13,0.4,3,283,91.52,20.700000000000003,978,0.0000,0.0000,N/A
2019,5,30,4,30,0,0,0,0,0,0,3,19.3,100.83,0,0.13,0.4,3,279,93.22,20.400000000000002,978,0.0000,0.0000,N/A
2019,5,30,5,0,0,0,0,0,0,0,0,19,95.63,0,0.13,0.4,2.9000000000000004,276,93.53,20.1,978,0.0000,0.0000,N/A
2019,5,30,5,30,7,33,7,7,33,7,0,19,89.7,0,0.13,0.5,2.9000000000000004,273,89.04,20.900000000000002,978,0.0000,0.0000,N/A
2019,5,30,6,0,36,198,55,36,217,57,0,19.700000000000003,84.37,11,0.13,0.5,2.8000000000000003,270,87.97,21.8,978,0.0000,0.0000,N/A
2019,5,30,6,30,61,399,140,61,399,140,0,19.700000000000003,78.61,0,0.13,0.5,2.7,266,82.3,22.900000000000002,978,6.6835,5.1028,N/A
2019,5,30,7,0,79,532,237,79,532,237,0,20,72.68,0,0.13,0.5,2.6,263,78.72,23.900000000000002,978,11.8375,9.1326,N/A
2019,5,30,7,30,91,630,341,91,630,341,0,20,66.63,0,0.13,0.5,2.5,256,72.42,25.3,978,17.9625,13.9613,N/A
2019,5,30,8,0,101,705,448,101,705,448,0,20.1,60.5,0,0.13,0.6000000000000001,2.4000000000000004,250,66.96000000000001,26.700000000000003,978,24.6256,19.2279,N/A
2019,5,30,8,30,106,764,552,106,764,552,0,20.1,54.32,0,0.13,0.6000000000000001,2.3000000000000003,246,63.53,27.6,978,31.3344,24.5373,N/A
2019,5,30,9,0,109,815,653,109,815,653,0,18.8,48.1,0,0.13,0.7000000000000001,2.1,242,55.58,28.6,978,37.9770,29.7963,N/A
2019,5,30,9,30,110,856,747,110,856,747,0,18.8,41.88,0,0.13,0.8,2,235,54,29.1,978,44.2450,34.7601,N/A
2019,5,30,10,0,106,894,832,106,894,832,0,16.900000000000002,35.71,0,0.13,0.8,1.8,227,46.29,29.700000000000003,978,49.9619,39.2880,N/A
2019,5,30,10,30,106,918,904,106,918,904,0,17,29.64,0,0.13,0.9,1.7000000000000002,224,45.24,30.1,978,54.8458,43.1569,N/A
2019,5,30,11,0,105,938,963,105,938,963,0,15.200000000000001,23.8,0,0.13,0.9,1.6,221,39.79,30.400000000000002,978,58.8618,46.3384,N/A
2019,5,30,11,30,104,949,1004,104,949,1004,0,15.200000000000001,18.44,0,0.13,0.9,1.6,223,39.07,30.700000000000003,977,61.6805,48.5722,N/A
2019,5,30,12,0,102,958,1031,102,958,1031,0,14,14.14,0,0.13,0.9,1.6,225,35.61,31,977,63.5308,50.0382,N/A
2019,5,30,12,30,245,708,937,101,959,1039,0,14,12.120000000000001,0,0.13,0.9,1.7000000000000002,229,35.21,31.200000000000003,977,57.8031,45.5299,N/A
2019,5,30,13,0,330,550,865,99,957,1030,7,13.600000000000001,13.46,0,0.13,0.9,1.8,233,33.980000000000004,31.3,977,53.3229,41.9992,N/A
2019,5,30,13,30,352,518,846,99,947,1003,7,13.5,17.39,0,0.13,0.9,2,238,33.75,31.400000000000002,976,52.0165,40.9639,N/A
2019,5,30,14,0,264,655,869,98,935,961,0,13.9,22.6,0,0.13,0.9,2.1,243,34.5,31.400000000000002,976,53.1839,41.8717,N/A
2019,5,30,14,30,124,874,893,100,915,905,0,13.9,28.36,0,0.13,0.8,2.4000000000000004,245,34.7,31.3,976,54.2770,42.7142,N/A
2019,5,30,15,0,129,836,819,100,891,835,0,15,34.39,0,0.13,0.8,2.6,248,37.84,31.1,976,49.3034,38.7765,N/A
2019,5,30,15,30,101,858,753,101,858,753,0,15,40.550000000000004,0,0.13,0.7000000000000001,2.8000000000000003,248,38.45,30.8,975,44.7474,35.1628,N/A
2019,5,30,16,0,150,661,603,102,817,662,0,16.900000000000002,46.76,0,0.13,0.7000000000000001,3,248,44.02,30.5,975,35.2230,27.6446,N/A
2019,5,30,16,30,106,751,558,101,771,565,0,16.900000000000002,52.97,0,0.13,0.7000000000000001,3.2,247,45.56,29.900000000000002,975,31.8614,24.9620,N/A
2019,5,30,17,0,102,693,457,98,710,462,0,19.1,59.17,0,0.13,0.6000000000000001,3.4000000000000004,246,54.21,29.3,975,25.3155,19.7812,N/A
2019,5,30,17,30,91,640,358,91,640,358,0,19.1,65.31,0,0.13,0.6000000000000001,3.5,246,57.1,28.400000000000002,975,19.0511,14.8250,N/A
2019,5,30,18,0,99,379,220,80,546,254,0,21.400000000000002,71.37,0,0.13,0.6000000000000001,3.6,246,69.44,27.5,975,11.1230,8.5980,N/A
2019,5,30,18,30,66,351,143,63,427,157,0,21.400000000000002,77.33,25,0.13,0.6000000000000001,3.6,246,69.44,27.5,975,6.8688,5.2561,N/A
2019,5,30,19,0,39,208,64,41,255,72,0,21.5,83.13,18,0.13,0.5,3.7,248,83.07000000000001,24.6,975,0.0000,0.0000,N/A
2019,5,30,19,30,11,40,12,12,55,13,0,21.5,88.61,18,0.13,0.5,3.7,252,86.10000000000001,24,975,0.0000,0.0000,N/A
2019,5,30,20,0,0,0,0,0,0,0,0,20.700000000000003,94.43,0,0.13,0.5,3.7,256,84.87,23.400000000000002,975,0.0000,0.0000,N/A
2019,5,30,20,30,0,0,0,0,0,0,0,20.700000000000003,99.68,0,0.13,0.5,3.8000000000000003,260,85.99,23.200000000000003,976,0.0000,0.0000,N/A
2019,5,30,21,0,0,0,0,0,0,0,0,20.3,104.64,0,0.13,0.6000000000000001,3.8000000000000003,263,84.93,23,976,0.0000,0.0000,N/A
2019,5,30,21,30,0,0,0,0,0,0,0,20.3,109.23,0,0.13,0.6000000000000001,3.8000000000000003,266,85.45,22.900000000000002,976,0.0000,0.0000,N/A
2019,5,30,22,0,0,0,0,0,0,0,0,20.1,113.38,0,0.13,0.6000000000000001,3.8000000000000003,270,84.28,22.900000000000002,976,0.0000,0.0000,N/A
2019,5,30,22,30,0,0,0,0,0,0,0,20.1,117,0,0.13,0.5,3.8000000000000003,273,85.31,22.700000000000003,976,0.0000,0.0000,N/A
2019,5,30,23,0,0,0,0,0,0,0,0,20.200000000000003,119.98,0,0.13,0.5,3.8000000000000003,277,87.08,22.5,976,0.0000,0.0000,N/A
2019,5,30,23,30,0,0,0,0,0,0,0,20.200000000000003,122.24000000000001,0,0.13,0.5,3.8000000000000003,278,88.68,22.200000000000003,976,0.0000,0.0000,N/A
2019,5,31,0,0,0,0,0,0,0,0,0,20.400000000000002,123.67,0,0.13,0.5,3.8000000000000003,280,90.49,22,976,0.0000,0.0000,N/A
2019,5,31,0,30,0,0,0,0,0,0,0,20.400000000000002,124.22,0,0.13,0.4,3.8000000000000003,281,91.60000000000001,21.8,976,0.0000,0.0000,N/A
2019,5,31,1,0,0,0,0,0,0,0,7,20.5,123.86,0,0.13,0.4,3.8000000000000003,281,93.42,21.6,976,0.0000,0.0000,N/A
2019,5,31,1,30,0,0,0,0,0,0,3,20.5,122.61,0,0.13,0.4,3.8000000000000003,282,94.57000000000001,21.400000000000002,976,0.0000,0.0000,N/A
2019,5,31,2,0,0,0,0,0,0,0,3,20.6,120.52,0,0.13,0.4,3.9000000000000004,282,95.65,21.3,976,0.0000,0.0000,N/A
2019,5,31,2,30,0,0,0,0,0,0,0,20.6,117.68,0,0.13,0.4,3.9000000000000004,282,96.24000000000001,21.200000000000003,976,0.0000,0.0000,N/A
2019,5,31,3,0,0,0,0,0,0,0,7,20.6,114.19,0,0.13,0.4,3.9000000000000004,282,96.99000000000001,21.1,976,0.0000,0.0000,N/A
2019,5,31,3,30,0,0,0,0,0,0,7,20.6,110.15,0,0.13,0.4,4,283,97.59,21,976,0.0000,0.0000,N/A
2019,5,31,4,0,0,0,0,0,0,0,7,20.6,105.64,0,0.13,0.4,4,283,97.60000000000001,21,976,0.0000,0.0000,N/A
2019,5,31,4,30,0,0,0,0,0,0,7,20.6,100.76,0,0.13,0.4,4,283,98.3,20.900000000000002,977,0.0000,0.0000,N/A
2019,5,31,5,0,0,0,0,0,0,0,0,20.6,95.56,0,0.13,0.4,4,284,98.57000000000001,20.8,977,0.0000,0.0000,N/A
2019,5,31,5,30,7,21,7,7,24,7,0,20.6,89.65,39,0.13,0.4,3.9000000000000004,282,95.02,21.400000000000002,977,0.0000,0.0000,N/A
2019,5,31,6,0,33,124,45,37,190,56,7,20.8,84.32000000000001,100,0.13,0.5,3.9000000000000004,281,93.53,21.900000000000002,977,0.0000,0.0000,N/A
2019,5,31,6,30,64,270,118,61,378,136,7,20.8,78.57000000000001,100,0.13,0.5,3.7,280,88.04,22.900000000000002,977,5.6339,4.3018,N/A
2019,5,31,7,0,80,497,228,77,519,232,0,21,72.64,14,0.13,0.5,3.6,279,83.4,24,977,11.3923,8.7896,N/A
2019,5,31,7,30,89,620,335,89,620,335,0,21,66.59,0,0.13,0.6000000000000001,3.5,280,78.58,25,977,17.6520,13.7205,N/A
2019,5,31,8,0,107,655,430,95,699,440,0,20.8,60.47,0,0.13,0.6000000000000001,3.3000000000000003,282,72.77,26.1,977,23.6404,18.4590,N/A
2019,5,31,8,30,122,696,528,102,754,542,0,20.8,54.28,0,0.13,0.7000000000000001,3.2,279,69.84,26.8,977,29.9774,23.4750,N/A
2019,5,31,9,0,188,540,549,105,800,640,0,20.3,48.06,0,0.13,0.8,3.1,277,65.44,27.400000000000002,977,31.9329,25.0544,N/A
2019,5,31,9,30,185,600,632,110,831,729,0,20.400000000000002,41.85,0,0.13,0.8,3,275,63.56,27.900000000000002,977,37.4364,29.4112,N/A
2019,5,31,10,0,306,383,617,113,855,808,3,19.900000000000002,35.67,0,0.13,0.9,2.9000000000000004,272,59.69,28.5,977,37.0540,29.1379,N/A
2019,5,31,10,30,245,590,758,115,873,874,0,19.900000000000002,29.6,0,0.13,1,2.9000000000000004,273,58.67,28.8,977,45.9906,36.1891,N/A
2019,5,31,11,0,267,547,768,117,886,928,0,19.5,23.740000000000002,0,0.13,1,2.9000000000000004,273,55.96,29.200000000000003,977,46.9458,36.9578,N/A
2019,5,31,11,30,228,660,854,118,896,968,0,19.5,18.36,0,0.13,1,2.9000000000000004,275,55,29.5,977,52.4687,41.3182,N/A
2019,5,31,12,0,162,792,930,118,902,993,0,19,14.030000000000001,0,0.13,1.1,3,276,52.480000000000004,29.8,977,57.3109,45.1394,N/A
2019,5,31,12,30,196,664,846,123,898,1001,0,19,11.98,0,0.13,1.1,3,278,51.83,30,976,52.1930,41.1112,N/A
2019,5,31,13,0,177,794,950,127,890,993,0,18.5,13.31,0,0.13,1.1,3,279,49.46,30.200000000000003,976,58.5677,46.1305,N/A
2019,5,31,13,30,264,627,863,124,887,971,0,18.5,17.27,0,0.13,1.1,3,281,49.46,30.200000000000003,976,53.0665,41.7911,N/A
2019,5,31,14,0,323,402,694,121,882,936,3,17.8,22.48,0,0.13,1.1,3,283,47.81,30.1,975,42.4789,33.4439,N/A
2019,5,31,14,30,218,657,797,120,869,885,0,17.8,28.26,0,0.13,1.1,2.9000000000000004,285,48.08,30,975,48.4488,38.1279,N/A
2019,5,31,15,0,166,727,767,118,852,822,0,17.3,34.29,0,0.13,1.1,2.9000000000000004,288,46.97,29.8,975,46.1815,36.3215,N/A
2019,5,31,15,30,225,548,642,113,832,746,0,17.3,40.45,0,0.13,1.1,2.9000000000000004,292,48.06,29.400000000000002,975,38.1603,29.9871,N/A
2019,5,31,16,0,122,762,645,108,806,661,0,16.8,46.660000000000004,0,0.13,1.1,2.8000000000000003,297,47.7,29,975,37.6883,29.5801,N/A
2019,5,31,16,30,118,717,551,101,775,569,0,16.8,52.88,0,0.13,1,2.8000000000000003,302,49.38,28.400000000000002,975,31.4736,24.6590,N/A
2019,5,31,17,0,120,607,432,93,735,471,0,16.8,59.07,0,0.13,0.9,2.7,306,51.410000000000004,27.700000000000003,975,23.9441,18.7106,N/A
2019,5,31,17,30,101,575,342,81,684,368,0,16.8,65.21000000000001,0,0.13,0.8,2.7,311,54.5,26.700000000000003,975,18.2133,14.1742,N/A
2019,5,31,18,0,73,562,253,68,616,266,0,17.6,71.27,0,0.13,0.7000000000000001,2.6,316,60.97,25.700000000000003,975,12.8033,9.8982,N/A
2019,5,31,18,30,57,475,162,55,501,166,0,17.6,77.22,7,0.13,0.7000000000000001,2.6,316,60.97,25.700000000000003,975,7.7868,5.9597,N/A
2019,5,31,19,0,36,251,67,37,334,78,0,18.2,83.02,25,0.13,0.6000000000000001,2.5,326,74.35000000000001,23,976,0.0000,0.0000,N/A
2019,5,31,19,30,13,91,15,13,91,15,0,18.2,88.5,0,0.13,0.6000000000000001,2.5,329,77.56,22.3,976,0.0000,0.0000,N/A
2019,5,31,20,0,0,0,0,0,0,0,0,17.7,94.31,0,0.13,0.6000000000000001,2.5,333,77.88,21.700000000000003,977,0.0000,0.0000,N/A
2019,5,31,20,30,0,0,0,0,0,0,0,17.7,99.56,0,0.13,0.5,2.5,336,80.79,21.1,977,0.0000,0.0000,N/A
2019,5,31,21,0,0,0,0,0,0,0,0,17.7,104.51,0,0.13,0.5,2.4000000000000004,339,84.10000000000001,20.5,977,0.0000,0.0000,N/A
2019,5,31,21,30,0,0,0,0,0,0,0,17.7,109.10000000000001,0,0.13,0.5,2.4000000000000004,340,86.2,20.1,977,0.0000,0.0000,N/A
2019,5,31,22,0,0,0,0,0,0,0,0,17.7,113.24000000000001,0,0.13,0.5,2.4000000000000004,342,88.63,19.6,977,0.0000,0.0000,N/A
2019,5,31,22,30,0,0,0,0,0,0,7,17.7,116.86,0,0.13,0.4,2.4000000000000004,340,90.29,19.3,977,0.0000,0.0000,N/A
2019,5,31,23,0,0,0,0,0,0,0,0,17.6,119.84,0,0.13,0.4,2.3000000000000003,338,91.33,19,977,0.0000,0.0000,N/A
2019,5,31,23,30,0,0,0,0,0,0,0,17.6,122.09,0,0.13,0.4,2.3000000000000003,336,93.06,18.7,977,0.0000,0.0000,N/A
2019,6,1,0,0,0,0,0,0,0,0,0,17.3,123.53,0,0.13,0.4,2.3000000000000003,335,92.95,18.5,977,0.0000,0.0000,N/A
2019,6,1,0,30,0,0,0,0,0,0,0,17.3,124.08,0,0.13,0.4,2.3000000000000003,334,94.12,18.3,977,0.0000,0.0000,N/A
