,Year,Month,Day,Hour,Minute,GHI,Predictions,Clearsky GHI,Date
13173,2019,10,2,10,30,668,705.5280444,668,10/2/19 10:30
13174,2019,10,2,11,0,722,748.4010883,722,10/2/19 11:00
13175,2019,10,2,11,30,762,776.2705929,762,10/2/19 11:30
13176,2019,10,2,12,0,785,786.0131381,785,10/2/19 12:00
13177,2019,10,2,12,30,792,780.2947136,792,10/2/19 12:30
13178,2019,10,2,13,0,692,640.0123232,783,10/2/19 13:00
13179,2019,10,2,13,30,714,692.7105782,757,10/2/19 13:30
13180,2019,10,2,14,0,665,604.3722128,714,10/2/19 14:00
13181,2019,10,2,14,30,632,586.7680497,657,10/2/19 14:30
13182,2019,10,2,15,0,509,427.2149617,585,10/2/19 15:00
13183,2019,10,2,15,30,485,437.2258089,503,10/2/19 15:30
13184,2019,10,2,16,0,392,311.6815854,411,10/2/19 16:00
13185,2019,10,2,16,30,306,240.9207695,312,10/2/19 16:30
13186,2019,10,2,17,0,212,138.9343557,212,10/2/19 17:00
13187,2019,10,2,17,30,116,47.58951406,116,10/2/19 17:30
13188,2019,10,2,18,0,35,0,35,10/2/19 18:00
13189,2019,10,2,18,30,0,0,0,10/2/19 18:30
13190,2019,10,2,19,0,0,0,0,10/2/19 19:00
13191,2019,10,2,19,30,0,0,0,10/2/19 19:30
13192,2019,10,2,20,0,0,0,0,10/2/19 20:00
13193,2019,10,2,20,30,0,3.025486439,0,10/2/19 20:30
13194,2019,10,2,21,0,0,7.482262684,0,10/2/19 21:00
13195,2019,10,2,21,30,0,10.02364144,0,10/2/19 21:30
13196,2019,10,2,22,0,0,11.55841059,0,10/2/19 22:00
13197,2019,10,2,22,30,0,12.41305871,0,10/2/19 22:30
13198,2019,10,2,23,0,0,12.90194153,0,10/2/19 23:00
13199,2019,10,2,23,30,0,13.16979583,0,10/2/19 23:30
13200,2019,10,3,0,0,0,13.31843856,0,10/3/19 0:00
13201,2019,10,3,0,30,0,13.39891803,0,10/3/19 0:30
13202,2019,10,3,1,0,0,13.44274853,0,10/3/19 1:00
13203,2019,10,3,1,30,0,13.46626748,0,10/3/19 1:30
13204,2019,10,3,2,0,0,13.47891772,0,10/3/19 2:00
13205,2019,10,3,2,30,0,13.48565871,0,10/3/19 2:30
13206,2019,10,3,3,0,0,13.48925313,0,10/3/19 3:00
13207,2019,10,3,3,30,0,13.49115807,0,10/3/19 3:30
13208,2019,10,3,4,0,0,13.49216743,0,10/3/19 4:00
13209,2019,10,3,4,30,0,13.49270006,0,10/3/19 4:30
13210,2019,10,3,5,0,0,13.49298095,0,10/3/19 5:00
13211,2019,10,3,5,30,0,13.49312865,0,10/3/19 5:30
13212,2019,10,3,6,0,0,13.49320627,0,10/3/19 6:00
13213,2019,10,3,6,30,2,16.10279933,2,10/3/19 6:30
13214,2019,10,3,7,0,48,75.50424945,48,10/3/19 7:00
13215,2019,10,3,7,30,135,175.050885,135,10/3/19 7:30
13216,2019,10,3,8,0,235,284.2045049,235,10/3/19 8:00
13217,2019,10,3,8,30,338,393.7217717,338,10/3/19 8:30
13218,2019,10,3,9,0,437,493.816305,437,10/3/19 9:00
13219,2019,10,3,9,30,531,585.5582711,531,10/3/19 9:30
13220,2019,10,3,10,0,616,664.1034619,616,10/3/19 10:00
13221,2019,10,3,10,30,685,722.823792,685,10/3/19 10:30
13222,2019,10,3,11,0,739,765.3801918,739,10/3/19 11:00
13223,2019,10,3,11,30,779,792.8825566,779,10/3/19 11:30
13224,2019,10,3,12,0,672,632.7158961,802,10/3/19 12:00
13225,2019,10,3,12,30,606,571.7415037,808,10/3/19 12:30
13226,2019,10,3,13,0,614,578.4756284,799,10/3/19 13:00
13227,2019,10,3,13,30,673,650.5918831,772,10/3/19 13:30
13228,2019,10,3,14,0,497,407.8366643,729,10/3/19 14:00
13229,2019,10,3,14,30,496,469.9131142,670,10/3/19 14:30
13230,2019,10,3,15,0,550,514.5095545,598,10/3/19 15:00
13231,2019,10,3,15,30,493,442.3396045,511,10/3/19 15:30
13232,2019,10,3,16,0,386,327.8906383,413,10/3/19 16:00
13233,2019,10,3,16,30,268,200.1370407,314,10/3/19 16:30
13234,2019,10,3,17,0,178,112.923526,212,10/3/19 17:00
13235,2019,10,3,17,30,103,39.99734553,115,10/3/19 17:30
13236,2019,10,3,18,0,32,0,34,10/3/19 18:00
13237,2019,10,3,18,30,0,0,0,10/3/19 18:30
13238,2019,10,3,19,0,0,0,0,10/3/19 19:00
13239,2019,10,3,19,30,0,0,0,10/3/19 19:30
13240,2019,10,3,20,0,0,0,0,10/3/19 20:00
13241,2019,10,3,20,30,0,4.008062304,0,10/3/19 20:30
13242,2019,10,3,21,0,0,8.05325074,0,10/3/19 21:00
13243,2019,10,3,21,30,0,10.3548243,0,10/3/19 21:30
13244,2019,10,3,22,0,0,11.74431999,0,10/3/19 22:00
13245,2019,10,3,22,30,0,12.51716178,0,10/3/19 22:30
13246,2019,10,3,23,0,0,12.95916184,0,10/3/19 23:00
13247,2019,10,3,23,30,0,13.20116265,0,10/3/19 23:30
13248,2019,10,4,0,0,0,13.33543789,0,10/4/19 0:00
13249,2019,10,4,0,30,0,13.40810701,0,10/4/19 0:30
13250,2019,10,4,1,0,0,13.44767889,0,10/4/19 1:00
13251,2019,10,4,1,30,0,13.46890666,0,10/4/19 1:30
13252,2019,10,4,2,0,0,13.48032334,0,10/4/19 2:00
13253,2019,10,4,2,30,0,13.4864058,0,10/4/19 2:30
13254,2019,10,4,3,0,0,13.48964879,0,10/4/19 3:00
13255,2019,10,4,3,30,0,13.49136725,0,10/4/19 3:30
13256,2019,10,4,4,0,0,13.49227774,0,10/4/19 4:00
13257,2019,10,4,4,30,0,13.49275813,0,10/4/19 4:30
13258,2019,10,4,5,0,0,13.49301147,0,10/4/19 5:00
13259,2019,10,4,5,30,0,13.49314467,0,10/4/19 5:30
13260,2019,10,4,6,0,0,13.49321466,0,10/4/19 6:00
13261,2019,10,4,6,30,2,16.10280372,2,10/4/19 6:30
13262,2019,10,4,7,0,50,78.11380411,50,10/4/19 7:00
13263,2019,10,4,7,30,137,177.042163,137,10/4/19 7:30
13264,2019,10,4,8,0,239,289.0567685,239,10/4/19 8:00
13265,2019,10,4,8,30,342,397.7437649,342,10/4/19 8:30
13266,2019,10,4,9,0,442,499.3721085,442,10/4/19 9:00
13267,2019,10,4,9,30,534,587.9115332,534,10/4/19 9:30
13268,2019,10,4,10,0,614,660.6300474,614,10/4/19 10:00
13269,2019,10,4,10,30,684,721.7481422,684,10/4/19 10:30
13270,2019,10,4,11,0,738,763.5328526,738,10/4/19 11:00
13271,2019,10,4,11,30,778,791.6466411,778,10/4/19 11:30
13272,2019,10,4,12,0,795,793.2679231,801,10/4/19 12:00
13273,2019,10,4,12,30,772,750.2373825,807,10/4/19 12:30
13274,2019,10,4,13,0,756,727.9913835,795,10/4/19 13:00
13275,2019,10,4,13,30,713,666.7520926,768,10/4/19 13:30
13276,2019,10,4,14,0,696,654.0427704,725,10/4/19 14:00
13277,2019,10,4,14,30,571,489.9729749,667,10/4/19 14:30
13278,2019,10,4,15,0,566,523.9397216,595,10/4/19 15:00
13279,2019,10,4,15,30,499,424.5517234,511,10/4/19 15:30
13280,2019,10,4,16,0,416,351.2672847,416,10/4/19 16:00
13281,2019,10,4,16,30,316,241.1012309,316,10/4/19 16:30
13282,2019,10,4,17,0,212,138.2491022,212,10/4/19 17:00
13283,2019,10,4,17,30,114,41.64461323,114,10/4/19 17:30
13284,2019,10,4,18,0,32,0,32,10/4/19 18:00
13285,2019,10,4,18,30,0,0,0,10/4/19 18:30
13286,2019,10,4,19,0,0,0,0,10/4/19 19:00
13287,2019,10,4,19,30,0,0,0,10/4/19 19:30
13288,2019,10,4,20,0,0,0,0,10/4/19 20:00
13289,2019,10,4,20,30,0,2.947897605,0,10/4/19 20:30
13290,2019,10,4,21,0,0,7.426225086,0,10/4/19 21:00
13291,2019,10,4,21,30,0,10.00355782,0,10/4/19 21:30
13292,2019,10,4,22,0,0,11.54554958,0,10/4/19 22:00
13293,2019,10,4,22,30,0,12.40796063,0,10/4/19 22:30
13294,2019,10,4,23,0,0,12.89893164,0,10/4/19 23:00
13295,2019,10,4,23,30,0,13.16851434,0,10/4/19 23:30
13296,2019,10,5,0,0,0,13.31772224,0,10/5/19 0:00
13297,2019,10,5,0,30,0,13.39859716,0,10/5/19 0:30
13298,2019,10,5,1,0,0,13.44257558,0,10/5/19 1:00
13299,2019,10,5,1,30,0,13.46618715,0,10/5/19 1:30
13300,2019,10,5,2,0,0,13.47887544,0,10/5/19 2:00
13301,2019,10,5,2,30,0,13.48563856,0,10/5/19 2:30
13302,2019,10,5,3,0,0,13.48924268,0,10/5/19 3:00
13303,2019,10,5,3,30,0,13.491153,0,10/5/19 3:30
13304,2019,10,5,4,0,0,13.49216483,0,10/5/19 4:00
13305,2019,10,5,4,30,0,13.49269877,0,10/5/19 4:30
13306,2019,10,5,5,0,0,13.49298029,0,10/5/19 5:00
13307,2019,10,5,5,30,0,13.49312832,0,10/5/19 5:30
13308,2019,10,5,6,0,0,13.4932061,0,10/5/19 6:00
13309,2019,10,5,6,30,2,16.10279924,2,10/5/19 6:30
13310,2019,10,5,7,0,43,68.9803685,43,10/5/19 7:00
13311,2019,10,5,7,30,123,160.9392596,126,10/5/19 7:30
13312,2019,10,5,8,0,220,267.713931,222,10/5/19 8:00
13313,2019,10,5,8,30,303,351.7130557,322,10/5/19 8:30
13314,2019,10,5,9,0,346,385.3437072,420,10/5/19 9:00
13315,2019,10,5,9,30,414,458.5349014,507,10/5/19 9:30
13316,2019,10,5,10,0,480,515.7527963,583,10/5/19 10:00
13317,2019,10,5,10,30,622,678.7382854,651,10/5/19 10:30
13318,2019,10,5,11,0,706,739.7284346,706,10/5/19 11:00
13319,2019,10,5,11,30,736,758.7370193,745,10/5/19 11:30
13320,2019,10,5,12,0,427,336.2448202,768,10/5/19 12:00
13321,2019,10,5,12,30,491,503.8706262,774,10/5/19 12:30
13322,2019,10,5,13,0,468,403.5911146,763,10/5/19 13:00
13323,2019,10,5,13,30,512,502.2252588,736,10/5/19 13:30
13324,2019,10,5,14,0,593,583.4806775,694,10/5/19 14:00
13325,2019,10,5,14,30,560,531.1425689,636,10/5/19 14:30
13326,2019,10,5,15,0,495,462.1986305,566,10/5/19 15:00
13327,2019,10,5,15,30,387,330.9386748,483,10/5/19 15:30
13328,2019,10,5,16,0,371,336.9192794,391,10/5/19 16:00
13329,2019,10,5,16,30,208,120.219146,293,10/5/19 16:30
13330,2019,10,5,17,0,192,159.8665436,194,10/5/19 17:00
13331,2019,10,5,17,30,79,1.579163145,100,10/5/19 17:30
13332,2019,10,5,18,0,20,0,26,10/5/19 18:00
13333,2019,10,5,18,30,0,0,0,10/5/19 18:30
13334,2019,10,5,19,0,0,0,0,10/5/19 19:00
13335,2019,10,5,19,30,0,0,0,10/5/19 19:30
13336,2019,10,5,20,0,0,0.103901034,0,10/5/19 20:00
13337,2019,10,5,20,30,0,5.1735563,0,10/5/19 20:30
13338,2019,10,5,21,0,0,8.797044643,0,10/5/19 21:00
13339,2019,10,5,21,30,0,10.76729788,0,10/5/19 21:30
13340,2019,10,5,22,0,0,11.98686591,0,10/5/19 22:00
13341,2019,10,5,22,30,0,12.64999036,0,10/5/19 22:30
13342,2019,10,5,23,0,0,13.03402702,0,10/5/19 23:00
13343,2019,10,5,23,30,0,13.24173667,0,10/5/19 23:30
13344,2019,10,6,0,0,0,13.35774497,0,10/6/19 0:00
13345,2019,10,6,0,30,0,13.42009436,0,10/6/19 0:30
13346,2019,10,6,1,0,0,13.45416599,0,10/6/19 1:00
13347,2019,10,6,1,30,0,13.47236883,0,10/6/19 1:30
13348,2019,10,6,2,0,0,13.48217705,0,10/6/19 2:00
13349,2019,10,6,2,30,0,13.48738965,0,10/6/19 2:30
13350,2019,10,6,3,0,0,13.49017161,0,10/6/19 3:00
13351,2019,10,6,3,30,0,13.49164349,0,10/6/19 3:30
13352,2019,10,6,4,0,0,13.49242372,0,10/6/19 4:00
13353,2019,10,6,4,30,0,13.49283499,0,10/6/19 4:30
13354,2019,10,6,5,0,0,13.49305191,0,10/6/19 5:00
13355,2019,10,6,5,30,0,13.4931659,0,10/6/19 5:30
13356,2019,10,6,6,0,0,13.4932258,0,10/6/19 6:00
13357,2019,10,6,6,30,1,14.79803337,1,10/6/19 6:30
13358,2019,10,6,7,0,27,48.41309276,38,10/6/19 7:00
13359,2019,10,6,7,30,112,151.4072118,118,10/6/19 7:30
13360,2019,10,6,8,0,94,104.8071765,214,10/6/19 8:00
13361,2019,10,6,8,30,106,133.9477776,314,10/6/19 8:30
13362,2019,10,6,9,0,150,176.0484842,412,10/6/19 9:00
13363,2019,10,6,9,30,183,207.0222831,502,10/6/19 9:30
13364,2019,10,6,10,0,260,298.3670101,584,10/6/19 10:00
13365,2019,10,6,10,30,302,328.0150235,652,10/6/19 10:30
13366,2019,10,6,11,0,343,372.8713558,707,10/6/19 11:00
13367,2019,10,6,11,30,470,520.5974836,746,10/6/19 11:30
13368,2019,10,6,12,0,502,520.8009496,769,10/6/19 12:00
13369,2019,10,6,12,30,537,563.8630283,780,10/6/19 12:30
13370,2019,10,6,13,0,738,802.2213713,774,10/6/19 13:00
13371,2019,10,6,13,30,747,748.1356326,747,10/6/19 13:30
13372,2019,10,6,14,0,687,682.0778726,703,10/6/19 14:00
13373,2019,10,6,14,30,623,592.749452,645,10/6/19 14:30
13374,2019,10,6,15,0,550,502.8258099,574,10/6/19 15:00
13375,2019,10,6,15,30,465,403.6680785,490,10/6/19 15:30
13376,2019,10,6,16,0,308,219.3716834,398,10/6/19 16:00
13377,2019,10,6,16,30,251,190.3621747,299,10/6/19 16:30
13378,2019,10,6,17,0,191,121.2854982,198,10/6/19 17:00
13379,2019,10,6,17,30,87,17.68396894,102,10/6/19 17:30
13380,2019,10,6,18,0,18,0,26,10/6/19 18:00
13381,2019,10,6,18,30,0,0,0,10/6/19 18:30
13382,2019,10,6,19,0,0,0,0,10/6/19 19:00
13383,2019,10,6,19,30,0,0,0,10/6/19 19:30
13384,2019,10,6,20,0,0,0,0,10/6/19 20:00
13385,2019,10,6,20,30,0,4.837785122,0,10/6/19 20:30
13386,2019,10,6,21,0,0,8.499717746,0,10/6/19 21:00
13387,2019,10,6,21,30,0,10.6455367,0,10/6/19 21:30
13388,2019,10,6,22,0,0,11.9021266,0,10/6/19 22:00
13389,2019,10,6,22,30,0,12.61087309,0,10/6/19 22:30
13390,2019,10,6,23,0,0,13.00990128,0,10/6/19 23:00
13391,2019,10,6,23,30,0,13.22990394,0,10/6/19 23:30
13392,2019,10,7,0,0,0,13.35091458,0,10/7/19 0:00
13393,2019,10,7,0,30,0,13.4166378,0,10/7/19 0:30
13394,2019,10,7,1,0,0,13.45224573,0,10/7/19 1:00
13395,2019,10,7,1,30,0,13.47138128,0,10/7/19 1:30
13396,2019,10,7,2,0,0,13.48164097,0,10/7/19 2:00
13397,2019,10,7,2,30,0,13.48711173,0,10/7/19 2:30
13398,2019,10,7,3,0,0,13.49002291,0,10/7/19 3:00
13399,2019,10,7,3,30,0,13.49156611,0,10/7/19 3:30
13400,2019,10,7,4,0,0,13.4923827,0,10/7/19 4:00
13401,2019,10,7,4,30,0,13.49281361,0,10/7/19 4:30
13402,2019,10,7,5,0,0,13.49304065,0,10/7/19 5:00
13403,2019,10,7,5,30,0,13.49316003,0,10/7/19 5:30
13404,2019,10,7,6,0,0,13.49322272,0,10/7/19 6:00
13405,2019,10,7,6,30,2,16.10280795,2,10/7/19 6:30
13406,2019,10,7,7,0,30,52.0182827,44,10/7/19 7:00
13407,2019,10,7,7,30,98,132.3386484,129,10/7/19 7:30
13408,2019,10,7,8,0,188,232.0552192,229,10/7/19 8:00
13409,2019,10,7,8,30,291,344.1831935,333,10/7/19 8:30
13410,2019,10,7,9,0,402,460.8934155,433,10/7/19 9:00
13411,2019,10,7,9,30,501,557.3690862,524,10/7/19 9:30
13412,2019,10,7,10,0,573,619.9292326,605,10/7/19 10:00
13413,2019,10,7,10,30,488,481.8911277,674,10/7/19 10:30
13414,2019,10,7,11,0,474,481.468985,728,10/7/19 11:00
13415,2019,10,7,11,30,523,523.5477856,767,10/7/19 11:30
13416,2019,10,7,12,0,504,483.167572,790,10/7/19 12:00
13417,2019,10,7,12,30,341,278.8462934,796,10/7/19 12:30
13418,2019,10,7,13,0,194,129.8172495,786,10/7/19 13:00
13419,2019,10,7,13,30,130,72.17044345,758,10/7/19 13:30
13420,2019,10,7,14,0,160,128.3843016,713,10/7/19 14:00
13421,2019,10,7,14,30,523,602.1266534,654,10/7/19 14:30
13422,2019,10,7,15,0,464,430.6682523,581,10/7/19 15:00
13423,2019,10,7,15,30,459,492.7935146,497,10/7/19 15:30
13424,2019,10,7,16,0,303,250.4932277,402,10/7/19 16:00
13425,2019,10,7,16,30,208,178.5790586,303,10/7/19 16:30
13426,2019,10,7,17,0,149,101.22962,201,10/7/19 17:00
13427,2019,10,7,17,30,68,16.93168901,103,10/7/19 17:30
13428,2019,10,7,18,0,20,0,25,10/7/19 18:00
13429,2019,10,7,18,30,0,0,0,10/7/19 18:30
13430,2019,10,7,19,0,0,0,0,10/7/19 19:00
13431,2019,10,7,19,30,0,0,0,10/7/19 19:30
13432,2019,10,7,20,0,0,1.648316017,0,10/7/19 20:00
13433,2019,10,7,20,30,0,6.231685345,0,10/7/19 20:30
13434,2019,10,7,21,0,0,9.350948114,0,10/7/19 21:00
13435,2019,10,7,21,30,0,11.10447073,0,10/7/19 21:30
13436,2019,10,7,22,0,0,12.16601165,0,10/7/19 22:00
13437,2019,10,7,22,30,0,12.75279256,0,10/7/19 22:30
13438,2019,10,7,23,0,0,13.088815,0,10/7/19 23:00
13439,2019,10,7,23,30,0,13.27215074,0,10/7/19 23:30
13440,2019,10,8,0,0,0,13.37393167,0,10/8/19 0:00
13441,2019,10,8,0,30,0,13.42890027,0,10/8/19 0:30
13442,2019,10,8,1,0,0,13.45883882,0,10/8/19 1:00
13443,2019,10,8,1,30,0,13.47487796,0,10/8/19 1:30
13444,2019,10,8,2,0,0,13.48350411,0,10/8/19 2:00
13445,2019,10,8,2,30,0,13.48809595,0,10/8/19 2:30
13446,2019,10,8,3,0,0,13.49054398,0,10/8/19 3:00
13447,2019,10,8,3,30,0,13.49184044,0,10/8/19 3:30
13448,2019,10,8,4,0,0,13.49252726,0,10/8/19 4:00
13449,2019,10,8,4,30,0,13.4928895,0,10/8/19 4:30
13450,2019,10,8,5,0,0,13.4930805,0,10/8/19 5:00
13451,2019,10,8,5,30,0,13.4931809,0,10/8/19 5:30
13452,2019,10,8,6,0,0,13.49323365,0,10/8/19 6:00
13453,2019,10,8,6,30,2,16.10281366,2,10/8/19 6:30
13454,2019,10,8,7,0,16,33.75141916,42,10/8/19 7:00
13455,2019,10,8,7,30,58,84.47553139,125,10/8/19 7:30
13456,2019,10,8,8,0,103,131.754719,225,10/8/19 8:00
13457,2019,10,8,8,30,157,192.0751827,327,10/8/19 8:30
13458,2019,10,8,9,0,267,319.8838451,425,10/8/19 9:00
13459,2019,10,8,9,30,399,459.1302075,516,10/8/19 9:30
13460,2019,10,8,10,0,574,652.5577479,597,10/8/19 10:00
13461,2019,10,8,10,30,665,719.2202162,665,10/8/19 10:30
13462,2019,10,8,11,0,719,765.2629439,719,10/8/19 11:00
13463,2019,10,8,11,30,758,785.4579291,758,10/8/19 11:30
13464,2019,10,8,12,0,495,418.2974868,781,10/8/19 12:00
13465,2019,10,8,12,30,209,114.872466,787,10/8/19 12:30
13466,2019,10,8,13,0,314,294.6314971,777,10/8/19 13:00
13467,2019,10,8,13,30,500,489.9831925,748,10/8/19 13:30
13468,2019,10,8,14,0,265,167.5053639,704,10/8/19 14:00
13469,2019,10,8,14,30,319,332.8808244,645,10/8/19 14:30
13470,2019,10,8,15,0,419,408.0877693,573,10/8/19 15:00
13471,2019,10,8,15,30,233,166.0081136,487,10/8/19 15:30
13472,2019,10,8,16,0,152,123.5374628,392,10/8/19 16:00
13473,2019,10,8,16,30,188,168.0783988,291,10/8/19 16:30
13474,2019,10,8,17,0,139,100.9985507,189,10/8/19 17:00
13475,2019,10,8,17,30,72,41.79429157,94,10/8/19 17:30
13476,2019,10,8,18,0,16,0,21,10/8/19 18:00
13477,2019,10,8,18,30,0,0,0,10/8/19 18:30
13478,2019,10,8,19,0,0,0,0,10/8/19 19:00
13479,2019,10,8,19,30,0,0,0,10/8/19 19:30
13480,2019,10,8,20,0,0,3.625883308,0,10/8/19 20:00
13481,2019,10,8,20,30,0,7.565381252,0,10/8/19 20:30
13482,2019,10,8,21,0,0,10.03530869,0,10/8/19 21:00
13483,2019,10,8,21,30,0,11.51827744,0,10/8/19 21:30
13484,2019,10,8,22,0,0,12.3830848,0,10/8/19 22:00
13485,2019,10,8,22,30,0,12.87686976,0,10/8/19 22:30
13486,2019,10,8,23,0,0,13.15438994,0,10/8/19 23:00
13487,2019,10,8,23,30,0,13.30845072,0,10/8/19 23:30
13488,2019,10,9,0,0,0,13.39314184,0,10/9/19 0:00
13489,2019,10,9,0,30,0,13.43932807,0,10/9/19 0:30
13490,2019,10,9,1,0,0,13.46435051,0,10/9/19 1:00
13491,2019,10,9,1,30,0,13.47783225,0,10/9/19 1:30
13492,2019,10,9,2,0,0,13.48506221,0,10/9/19 2:00
13493,2019,10,9,2,30,0,13.48892399,0,10/9/19 2:30
13494,2019,10,9,3,0,0,13.49097962,0,10/9/19 3:00
13495,2019,10,9,3,30,0,13.49207058,0,10/9/19 3:30
13496,2019,10,9,4,0,0,13.49264806,0,10/9/19 4:00
13497,2019,10,9,4,30,0,13.49295303,0,10/9/19 4:30
13498,2019,10,9,5,0,0,13.49311378,0,10/9/19 5:00
13499,2019,10,9,5,30,0,13.49319835,0,10/9/19 5:30
13500,2019,10,9,6,0,0,13.49324277,0,10/9/19 6:00
13501,2019,10,9,6,30,1,14.79804225,1,10/9/19 6:30
13502,2019,10,9,7,0,9,24.92712614,39,10/9/19 7:00
13503,2019,10,9,7,30,17,33.01795674,120,10/9/19 7:30
13504,2019,10,9,8,0,31,49.71146218,218,10/9/19 8:00
13505,2019,10,9,8,30,95,129.0357678,319,10/9/19 8:30
13506,2019,10,9,9,0,107,125.6947978,418,10/9/19 9:00
13507,2019,10,9,9,30,166,205.139639,506,10/9/19 9:30
13508,2019,10,9,10,0,144,152.3667286,583,10/9/19 10:00
13509,2019,10,9,10,30,154,176.9446781,651,10/9/19 10:30
13510,2019,10,9,11,0,142,146.4330345,705,10/9/19 11:00
13511,2019,10,9,11,30,204,232.5190283,745,10/9/19 11:30
13512,2019,10,9,12,0,294,325.3273985,768,10/9/19 12:00
13513,2019,10,9,12,30,477,544.756767,778,10/9/19 12:30
13514,2019,10,9,13,0,543,578.0591766,771,10/9/19 13:00
13515,2019,10,9,13,30,570,605.7358149,743,10/9/19 13:30
13516,2019,10,9,14,0,448,423.6926752,699,10/9/19 14:00
13517,2019,10,9,14,30,386,370.8774585,639,10/9/19 14:30
13518,2019,10,9,15,0,279,223.0640849,566,10/9/19 15:00
13519,2019,10,9,15,30,225,184.5408385,481,10/9/19 15:30
13520,2019,10,9,16,0,300,288.9618327,387,10/9/19 16:00
13521,2019,10,9,16,30,272,236.380615,288,10/9/19 16:30
13522,2019,10,9,17,0,188,153.9399309,188,10/9/19 17:00
13523,2019,10,9,17,30,93,50.27063343,93,10/9/19 17:30
13524,2019,10,9,18,0,21,0,21,10/9/19 18:00
13525,2019,10,9,18,30,0,0,0,10/9/19 18:30
13526,2019,10,9,19,0,0,0,0,10/9/19 19:00
13527,2019,10,9,19,30,0,0,0,10/9/19 19:30
13528,2019,10,9,20,0,0,0.521024183,0,10/9/19 20:00
13529,2019,10,9,20,30,0,5.623132051,0,10/9/19 20:30
13530,2019,10,9,21,0,0,8.921094027,0,10/9/19 21:00
13531,2019,10,9,21,30,0,10.86933463,0,10/9/19 21:30
13532,2019,10,9,22,0,0,12.02122677,0,10/9/19 22:00
13533,2019,10,9,22,30,0,12.67384068,0,10/9/19 22:30
13534,2019,10,9,23,0,0,13.04321329,0,10/9/19 23:00
13535,2019,10,9,23,30,0,13.24745029,0,10/9/19 23:30
13536,2019,10,10,0,0,0,13.36015626,0,10/10/19 0:00
13537,2019,10,10,0,30,0,13.42149083,0,10/10/19 0:30
13538,2019,10,10,1,0,0,13.45479321,0,10/10/19 1:00
13539,2019,10,10,1,30,0,13.47271569,0,10/10/19 1:30
13540,2019,10,10,2,0,0,13.48233959,0,10/10/19 2:00
13541,2019,10,10,2,30,0,13.48747692,0,10/10/19 2:30
13542,2019,10,10,3,0,0,13.49021371,0,10/10/19 3:00
13543,2019,10,10,3,30,0,13.49166568,0,10/10/19 3:30
13544,2019,10,10,4,0,0,13.49243464,0,10/10/19 4:00
13545,2019,10,10,4,30,0,13.49284068,0,10/10/19 4:30
13546,2019,10,10,5,0,0,13.49305475,0,10/10/19 5:00
13547,2019,10,10,5,30,0,13.49316737,0,10/10/19 5:30
13548,2019,10,10,6,0,0,13.49322654,0,10/10/19 6:00
13549,2019,10,10,6,30,0,13.49325757,0,10/10/19 6:30
13550,2019,10,10,7,0,38,63.07476871,38,10/10/19 7:00
13551,2019,10,10,7,30,122,160.9287414,122,10/10/19 7:30
13552,2019,10,10,8,0,221,268.9112567,221,10/10/19 8:00
13553,2019,10,10,8,30,323,377.9261114,323,10/10/19 8:30
13554,2019,10,10,9,0,423,479.9882877,423,10/10/19 9:00
13555,2019,10,10,9,30,515,569.137258,515,10/10/19 9:30
13556,2019,10,10,10,0,597,644.8580616,597,10/10/19 10:00
13557,2019,10,10,10,30,666,704.3361091,666,10/10/19 10:30
13558,2019,10,10,11,0,681,695.9619556,720,10/10/19 11:00
13559,2019,10,10,11,30,759,785.4790581,759,10/10/19 11:30
13560,2019,10,10,12,0,782,778.4208739,782,10/10/19 12:00
13561,2019,10,10,12,30,791,784.1726822,791,10/10/19 12:30
13562,2019,10,10,13,0,783,759.6659701,783,10/10/19 13:00
13563,2019,10,10,13,30,754,718.5822793,754,10/10/19 13:30
13564,2019,10,10,14,0,709,661.6752713,709,10/10/19 14:00
13565,2019,10,10,14,30,650,592.7087995,650,10/10/19 14:30
13566,2019,10,10,15,0,577,510.9903737,577,10/10/19 15:00
13567,2019,10,10,15,30,492,419.4448072,492,10/10/19 15:30
13568,2019,10,10,16,0,397,319.7614111,397,10/10/19 16:00
13569,2019,10,10,16,30,296,216.7349088,296,10/10/19 16:30
13570,2019,10,10,17,0,193,114.2742261,193,10/10/19 17:00
13571,2019,10,10,17,30,95,20.49964817,95,10/10/19 17:30
13572,2019,10,10,18,0,19,0,19,10/10/19 18:00
13573,2019,10,10,18,30,0,0,0,10/10/19 18:30
13574,2019,10,10,19,0,0,0,0,10/10/19 19:00
13575,2019,10,10,19,30,0,0,0,10/10/19 19:30
13576,2019,10,10,20,0,0,0,0,10/10/19 20:00
13577,2019,10,10,20,30,0,3.984258783,0,10/10/19 20:30
13578,2019,10,10,21,0,0,7.981363446,0,10/10/19 21:00
13579,2019,10,10,21,30,0,10.36393944,0,10/10/19 21:30
13580,2019,10,10,22,0,0,11.74065919,0,10/10/19 22:00
13581,2019,10,10,22,30,0,12.52366033,0,10/10/19 22:30
13582,2019,10,10,23,0,0,12.9614743,0,10/10/19 23:00
13583,2019,10,10,23,30,0,13.20391203,0,10/10/19 23:30
13584,2019,10,11,0,0,0,13.33676298,0,10/11/19 0:00
13585,2019,10,11,0,30,0,13.40908655,0,10/11/19 0:30
13586,2019,10,11,1,0,0,13.44818687,0,10/11/19 1:00
13587,2019,10,11,1,30,0,13.46922647,0,10/11/19 1:30
13588,2019,10,11,2,0,0,13.48049292,0,10/11/19 2:00
